Unnamed: 0,rating,userName,title,isEdited,date,review,developerResponse,sentiment
931,3,AmirX2,BUG,False,2016-08-17 08:45:10,"Find out new bug in your App , Kick out of app when i Touch Account Option :| i can't enter to my Account setting ... fix it plz ❤️",,1
932,5,Chuylovestea,This app is legit awesome,False,2015-11-29 01:40:09,I really like how it works and it's better then others,,4
933,3,zet102,It crashes a lot! :/,False,2014-04-28 01:39:58,It crashes a lot and makes communication slow and tedious. How am I suppose to find a good encounter effectively with this happening? Haha,,2
934,5,SingingSongbird,One up,False,2014-10-20 14:46:45,App has some cool features that grindr does not.,,3
935,5,Youpickanotherdamnname,Good app.,False,2013-06-18 07:18:44,So I'm actually surprised  at the amount of guys that I've met and talk to on this app its actually pretty cool,,4
936,5,Hi loves,Hornet!,False,2013-05-22 18:20:19,Love how I can put private pictures and more then one.,,5
937,5,Kano12 anime,10/10,False,2013-04-07 22:40:21,Much better then grinder,,2
938,2,iChaseH,Awesome but so slow,False,2013-05-22 15:33:04,"Much better than Grindr. Added everything Grindr needed. However, app is very laggy and very slow. Can't even load my chats or people half the time.",,3
939,5,mrmikey1224,Great app,False,2013-03-29 21:46:57,Easy to navigate and like the private pics area,,5
940,4,nevragn,Good app but freezes frequently,False,2013-03-29 16:38:44,"Frequently freezes or as they say ""our servers got stung""",,2
941,4,nikolakezic,Better than Grindr,False,2014-07-28 04:51:51,It's very well developed.. U can search thru regions and the filter is quite effective,,5
942,5,Rylosevelt,Nice app,False,2013-02-19 00:40:22,I like the scroll pics feature of this app.,,4
943,5,Daniel Piterak,Super fast!,False,2012-12-13 17:00:20,This update is soo faster that I like exploring new guys even more ;-),,5
944,5,Aboysown,Great app,False,2012-02-06 09:51:13,Should get more attention,,3
945,1,skullboy051797,Needs fixing asap,False,2016-04-03 13:40:30,"The app won't let me log back in to my account after I deleted it. Tried resending a password change to my email but nothing would be sent. Very bummed out, please fix this.",,1
946,5,Unautid arab emarits,Amazing App,False,2015-11-06 22:00:07,"u can meet a nice people and have date with them 
essay to chat 😍👍",,5
947,1,jat1285,Ads. Really?,False,2014-09-01 21:39:12,"You didn't list that in your change log of ""new features"" prior to updating.  

I don't like.   But don't see the value of paying for the option of having the ads removed.  Ugh.",,2
948,4,Seab67,Picture This,False,2013-07-03 22:30:09,Like multi-pic feature a lot! Could be more informative.,,4
949,1,Liberalsin,How to wreck an app,False,2013-10-18 22:58:05,"I have never seen an app with such a furious pace of pop up full screen ads. Every few seconds? Really? How much bandwidth do all these video ads use anyway? Hornet has become in useable.

The price point for a subscription is too high, IMHO.",,2
950,2,Grimmypoo,Missed it by this much,False,2013-09-12 09:29:16,"Seemed to have a lot of potential at first, but too few users and buggy - can't even get it to load now.",,2
951,4,JeremyThurman2013,Great app !,False,2013-04-19 19:21:14,The app runs pretty good so far as I can see. At least you can find hotties in the same state,,4
952,1,Thad Pence,Could be great,False,2013-06-11 03:16:08,NO SUPPORT. Doesn't work very often. Seems a lot of people have switch and Hornet wasn't prepared. Great features but no support if you have an issue combined with it not able to handle the traffic I'd say wait a while.,,2
953,5,Dudeitsjoey ,Amazing app!,False,2013-05-01 15:44:26,"This app is awesome, more features And so much better than grindr!",,5
954,4,tyrshaw,Not bad at all!,False,2012-04-20 16:13:16,Would be better in a bigger city.,,3
955,5,Randytiggs,Love it,False,2013-04-03 14:48:54,I lve this app.. Multiple pics and classier guys!! More efficient way of meeting new people!,,5
956,5,Shayne0821,Love,False,2013-01-30 15:47:33,Better than most apps like it,,5
957,3,zuzuuzuz,Was fine but..,False,2013-01-17 05:49:13,Suddenly started crashing when opening chats,,2
958,5,Ninja in Oregon,WAY better than Grindr,False,2012-10-15 04:22:57,I absolutely love this app!  It blows Grindr out of the water!,,5
959,2,mike-soba,Pop up annoyance,False,2012-05-22 00:50:28,"The app continually sends a pop up asking for a rating, as many of these applications do. For that annoyance alone, I lower my ratings. For all apps! Get rid of this nonsense if you want a better rating.",,1
960,4,Cruikshank9378,Convenient,False,2014-04-26 19:23:34,Works a lot better than grindr and has a broader range of individuals.,,5
961,5,Boy_Dactyl,Better than Grindr,False,2012-03-02 15:16:15,.,,3
962,2,Shootingnathan,Needs to work out the bugs,False,2013-10-01 02:52:58,"Ever since the update, my chats have been disappearing.  Sometimes right in the middle of the chat.  Now I can't find the people I was talking to.",,2
963,1,iKa1ser,Slow,False,2013-08-28 16:40:19,"Very slow, its always loading and it charges fakes app badges from viewed Messages. Maybe it could improve if Messages and profiles pictures will be saved as cache in devices.",,2
964,5,WonderNonoSF,It works better than grnder,False,2013-06-07 07:07:57,Better than grnder,,5
965,2,Markie Mark 1982,Nice app,False,2013-06-03 06:20:38,What the he|| is with these random audio clips for something coming from if they aren't stopped I'm going to delete because audio I don't want is a data hog and I won't tolerate it,,2
966,5,NACHO'S MUSIC,Love it,False,2013-05-16 14:07:33,So far the most easy to use out there,,5
967,3,tonibear817,Slow!!!,False,2013-04-01 21:40:43,"I love this app and would give it 5 stars but keep getting told that the servers have been ""stung."" And it won't let me do anything.",,4
968,5,InkedDaddy,Best gay app,False,2012-04-29 00:23:51,Better features than Grindr.  Just need more guys to use it.  Get the word out!,,5
969,5,Dignbones60,Really great,False,2017-08-15 21:51:11,"Love it! Meeting individuals, and actually being talked with by people that are close.",,5
970,5,AngelAM1993,Nice app,False,2015-12-09 00:16:17,Although many are shallow. It's a great app none the less.,,4
971,5,Keith SFO,Hornet is better,False,2014-11-12 19:22:53,"Hornet is the best app in its class. Better interaction, more stable than grindr.",,5
972,3,Markus PHX,Good but could be better,False,2014-06-25 01:17:50,A better app since the update. The biggest problem is some of the ppl.,,3
973,4,robertoryan,Decent,False,2013-04-08 07:01:26,At least Grindr has competition.,,3
974,5,aiglazie,Love it,False,2014-01-27 13:43:39,Nice app but I'm having problems with it right now,,3
975,2,3ksandasong,I like,False,2014-01-22 01:52:13,This is a cool app. My only issue is that I get 2 message notifications but there's only 1 message when I check. Pls fix it is extremely annoying.,,4
976,4,Brandon Adams,"Awesome App, Stylish Design",False,2012-05-14 22:26:10,"This app overpowers Grindr in so many ways, could use a few touch ups here and there but overall; Great App.",,4
977,5,AlejandroG81,Good app,False,2013-04-04 14:54:26,"Better than the rest out there 
Lots of guys!",,5
978,5,Dfwtx76,Better than best,False,2012-05-02 04:37:35,This app and Jackd are far better than Grindr.,,5
979,5,Mddawgwan,Surprised!,False,2012-03-09 15:54:01,Very well organized. Possibly the best,,5
980,4,AlanR17,Hornet,False,2013-12-03 06:24:40,Better than grindr and is actually easy to use. Thumbs up!,,5
981,5,CustosStellae,Great app,False,2012-02-20 21:04:38,Nice to see who is around your area,,4
982,1,PatrickPatrick,Ugh!,False,2012-02-10 23:18:57,This app needs to get it together when it comes to location. Shows me nothing but people NOT near me. Everyone is several hundred to to thousands of miles away.,,2
983,3,zizone,Can improve a lot,False,2011-11-14 08:58:14,"I love the app I met some great people on this app but it's buggy
Really bad 
I have trouble viewing messages and there is always two copies of each profile showing up 
And profile picture settings needs help I can put pictures in but the Icon seems to be jacked up Plz check

But the app is lovely nice UI",,3
984,1,Smash lover 92,It need a huge fix,False,2017-03-27 13:05:23,So far it doesn't seem to be working like before and now the location is completely off it says I'm in a completely different town when I'm not,"{'id': 86997, 'body': 'We are aware of the problem and are working to resolve it as soon as possible. We apologies for the inconveniences this has caused. Your comments help us make this app better!\n\nHave a nice day!', 'modified': '2017-04-04T20:07:02Z'}",2
985,5,Nass00351,👌🏻👌🏻,False,2015-09-28 21:34:27,"Sophisticated app , all the options that u can't have on apps such Grindr.",,5
986,3,Slbenton18,Overall good but still needs improvements,False,2013-12-20 10:14:16,When it works like it should it's a good app.,,3
987,3,Go2NRG,Good but extremely slow,False,2013-06-02 19:19:39,It's a less dramatic version of Grindr but so slow and very buggy. Needs an update ASAP.,,2
988,1,raised by bears,DO NOT UPDATE!!!,False,2013-10-17 07:47:35,"This update introduces full-screen ads every 5-10 swipes, which was not stated in the what's new. They clearly did not test those as they break the search interface and leave the app unusable prior to starting a new search. 

Lame!",,1
989,3,Naes 11,Much Better than Grinr,False,2013-05-10 13:55:09,This is much better than Grindr. Still has some growing to do to be really great but they are on their way.,,4
990,5,Mnsch101001100,Better than grindr!!!!,False,2013-05-28 09:47:22,Amazing app and features,,5
991,3,Dvusdave,Messages,False,2012-04-17 15:56:46,You guys should fix the message section.. It's weird!,,3
992,5,ryryeverett,New favorite,False,2013-05-09 20:19:17,Better gay app than the others!!!,,5
993,5,Jetta797,Great stuff,False,2013-04-14 00:54:37,Really enjoy the explorer option,,5
994,5,Porman_Ph,Ditch Grindr. Here's the better app,False,2013-04-07 16:40:24,So far so good. Love that you can explore on other areas. Best social app for gay men.,,5
995,2,Steve-0_0,FAILURE,False,2013-02-24 05:11:36,This app is the best app ever..... At first but after a while I go to get on the app. And it won't load. All I see is how many messages I have and the main screen. No matter what I try I can not get on the app.,,2
996,5,cmontenegro,Wonderful app!!!!,False,2012-09-05 19:36:10,Excelent app!!! I've already made many friends!!!,,5
997,5,Jarizi,Pretty cool,False,2017-03-02 02:44:08,Except for the doughy guys and doesn't charge to send messages,,3
998,5,Rainbowstallion,Great gay app,False,2015-01-27 21:27:38,I love how it doesnt longer then a hour to get a guy begging to meet me !!! I feel at home on hornet!!!:),,5
999,1,DenverNick1,Don't waste your time!,False,2015-10-18 09:07:49,"Beware! Don't waste your time.  Site is filled with fake profiles, people that ""work"" several profiles collecting pictures and information about you and not for social reasons.",,1
1000,4,jusalovr,I'm content!!,False,2013-05-14 17:28:09,Over all it's better then you know,,3
1001,5,Rae vanity,Hornet,False,2013-10-22 17:33:39,Pretty decent app better usage in bigger cities,,4
1002,2,coonkiller16,Needs update,False,2013-08-15 01:13:04,When it works is a 5 but now it just keeps crashing and won't let me in it needs an update so a 2 is given.,,2
1003,5,Otown 99,What grinder should be,False,2013-07-01 12:31:21,I like this better,,5
